0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-429.60608,50.540813,-19.148174,6.3382344,4.1923923,-2.7680678,-14.731307,-11.146758,-19.71868,-7.12304,-1.123451,-7.9630356,-2.2322197,-2.9107378,-7.203234,6.0604887,-8.1668415,-7.959079,-0.43285477,-3.0552354,-7.8731484,-2.9585443,-3.6992161,-3.8321033,-7.0812407,-0.65466094,-6.5526395,-0.59312314,-3.44375,-1.5952661,0.030562697,0.8766219,-0.58090895,-0.72008675,-2.219656,2.7966723,4.6602535,7.192791,6.8876123,7.718406
-354.42978,53.346905,-29.431416,4.9264474,-3.0258727,-9.472459,-19.260685,-5.3177366,-22.741735,-4.116653,1.4071921,-11.515183,-3.731313,-5.6784854,-7.3858595,1.1384248,-11.234215,-5.351947,-4.448188,-5.4241776,-10.627526,-4.411613,-8.152377,-4.5511804,-7.741051,-1.9358668,-6.7804494,-2.055301,-4.2476244,0.4873611,1.779181,4.317573,2.4993975,0.47583845,-1.4091082,1.2985861,-1.0747181,3.1089926,3.769143,7.4521093
-620.5454,63.07615,-4.554054,12.682791,0.13215038,1.8160868,-10.988463,-12.289517,-18.790218,-3.8802116,-2.682088,-8.190949,-5.7548323,-9.954273,-0.60901606,2.0460382,-12.034189,-4.3544397,-3.9166682,-7.596241,-10.865714,-2.8582835,-8.838741,-8.424172,-3.1578445,-6.277223,-5.9933295,-3.9999566,-6.6707463,-3.1565871,-4.4289384,-0.8257904,0.93050706,-1.3684417,-1.2448249,0.04052855,0.49866644,3.3624215,8.152221,14.178395
-551.9195,55.669575,-16.308271,8.897796,0.7723717,-4.77972,-9.908371,-8.870669,-18.96925,-6.9775004,-3.298511,-7.52408,-2.7594113,-6.4143367,-8.205901,2.238928,-8.914864,-8.171453,-4.4045925,-2.8733003,-10.336363,-2.6566544,-4.1104245,-6.594468,-4.9398594,-2.7029014,-7.992627,-1.846487,-6.4648356,-3.912679,-2.3608532,-1.5324852,0.3472765,3.4823267,0.8742784,1.7661796,2.1972213,3.9897437,8.874106,10.6712475
-459.7567,46.121525,-17.608513,8.933647,-2.505241,-5.285027,-16.305933,-6.5541472,-16.307606,-10.736917,-0.52251637,-10.687286,-2.7344499,-3.0530562,-11.174187,1.654654,-10.412006,-8.904634,-2.5676525,-4.9325686,-10.14979,-2.1474352,-6.154422,-6.8123364,-5.9870367,-3.29061,-9.645676,-3.2543335,-3.5718772,-0.48605156,2.860928,1.094586,-2.145056,-3.5322158,-7.0002074,-0.44382676,3.2368762,12.30226,11.936812,11.622507
-545.04956,46.225426,-18.902533,12.10726,-6.3714542,-2.8176827,-16.719463,-8.162027,-17.536005,-8.541222,0.9742483,-9.274411,-2.8327448,-6.5265517,-8.141702,1.8817651,-12.485592,-7.3741064,-2.966331,-7.3321514,-9.987598,-1.622238,-6.6384506,-7.7001295,-3.4479275,-4.8228283,-8.448181,-2.3129275,-4.960616,-1.1561462,0.5438426,0.19519594,-0.6048093,-1.9757513,-5.093104,-0.75440025,1.2109671,6.5277557,7.5981426,10.711577
-595.5004,64.01724,-9.792547,9.565693,-0.9515875,-2.5737488,-12.150509,-6.2439647,-18.978188,-6.1857944,0.40437338,-5.8862524,-8.047643,-11.684236,-1.547061,-2.3874311,-11.194387,-4.7576685,-7.592783,-9.197957,-11.12436,-3.6022496,-10.580929,-5.541998,-4.2338357,-6.617048,-7.1882696,-3.1632,-4.6427326,1.6781098,0.17835476,3.5762496,-1.763948,-6.357386,-5.023682,-1.1155018,3.5643299,10.816418,12.904201,15.293317
-590.4521,52.352192,-16.355604,12.154086,-1.5472256,-3.4455333,-13.132124,-7.169149,-20.022314,-7.47326,-1.3079212,-7.9706125,-3.3842692,-6.9554605,-3.9343889,2.8587344,-12.54033,-5.9083247,-3.62969,-4.9672394,-8.299653,-1.8509742,-7.712993,-7.672112,-2.1419308,-5.7785196,-6.5140576,-1.5471228,-6.857776,-3.4585752,-6.5143056,-5.9047318,-3.1385825,-3.0224679,-1.0317783,2.0053568,4.5889993,4.7178636,7.925888,12.23573
-579.2548,52.866154,-14.151649,12.361883,1.6705258,-4.299956,-11.488201,-6.530027,-20.439762,-4.9239097,-0.47433248,-8.508554,-6.5775084,-8.428707,-4.10703,0.94129336,-11.410626,-6.16043,-3.2742095,-9.756865,-10.609728,-3.1156633,-10.537188,-5.266953,-2.571735,-6.6584744,-7.264652,-2.304427,-7.558967,1.6301941,-0.8279324,2.002442,1.3443376,-5.282045,-5.366735,-3.313287,2.4772165,7.1274853,10.975353,12.684094
-529.66394,52.405712,-18.215704,8.004601,-2.697255,-3.6909525,-14.709981,-8.866803,-21.808931,-11.492157,1.1194108,-7.794257,-4.719762,-3.7471135,-9.970567,0.8029148,-7.0256343,-9.905772,-3.9292881,-4.376453,-9.628989,-4.946065,-3.5497954,-6.13298,-8.508816,-3.1694872,-6.395118,-4.929974,-2.7217329,-1.6505576,-1.5668826,1.1690079,-0.96163833,0.10502633,-2.7984025,0.22289704,1.3308393,7.3879223,9.469612,11.132908
-615.95636,63.026936,-5.0706177,10.896812,1.3207108,-2.607297,-8.343872,-9.693727,-17.207077,-9.138387,-3.2771895,-4.4435344,-5.3503914,-8.636788,-3.7382438,1.891346,-11.023023,-4.523872,-5.1596107,-4.6359277,-9.328196,-2.9954503,-8.3903475,-6.3832755,-2.783384,-4.6463027,-7.259973,-3.0553322,-7.349121,-3.3935096,-3.5597248,-1.4153854,1.0276467,0.06797218,-1.3858762,-0.23786815,-2.9921703,2.3944027,5.5235405,13.013137
-491.3481,53.617924,-19.838234,6.268288,-0.99946177,-7.1684713,-15.679299,-6.34288,-19.46637,-14.340305,-1.936994,-10.055019,-9.448534,-3.6669974,-9.9904585,-2.133701,-8.024536,-10.244792,-5.311719,-0.6197238,-9.10376,-5.024155,-4.889814,-6.2884603,-8.414829,-2.2779315,-6.107118,-5.7454085,-4.4833875,-2.56994,-2.4543817,0.8662434,-0.54000556,-0.03377705,-1.44196,1.667765,2.6952486,8.062316,7.495551,7.1455197
-362.62897,51.74051,-31.813158,9.667971,-7.1683183,-6.2592816,-17.719666,-8.45738,-21.492695,-5.1291623,-1.6068271,-9.222979,-1.5504545,-3.0266912,-10.732152,4.377949,-10.575554,-4.7642746,-4.411242,-5.553111,-10.159631,-0.35318258,-7.516565,-4.201409,-6.450786,-2.4500341,-8.131803,-3.1228225,-6.5912604,-2.843942,-0.13975464,3.178824,2.7803187,2.4151769,-1.1494708,2.7856703,2.308569,7.5919495,7.1416955,8.27183
-442.619,45.390034,-15.048947,12.307755,-5.828961,-7.5188665,-8.739229,-3.1537929,-15.326666,-9.345583,-3.0049968,-8.253043,-1.9763716,-6.067727,-6.1650915,-0.7306117,-11.667163,-4.382505,-2.998777,-7.3968153,-8.780108,-1.9360125,-8.520715,-5.728635,-4.480534,-2.2532628,-8.451287,-1.9758044,-6.579042,-3.172605,-1.838773,-1.077323,0.5415114,-0.86574054,-2.9160056,0.411704,-0.7114344,5.46836,5.7785244,9.290436
-542.64844,55.102562,-14.009051,7.5842786,0.29839662,-4.9909368,-13.485359,-6.6740866,-15.590919,-11.775449,-1.9999175,-7.246488,-5.6642685,-5.572149,-7.967356,-0.8204808,-7.036663,-9.64571,-5.977872,-3.4152424,-10.178107,-6.6280584,-5.6817117,-6.549193,-9.727862,-1.7926853,-9.383071,-3.2143364,-3.8938894,-3.662089,-0.023310404,0.8492078,1.1170423,0.43542472,-4.074127,-1.3065656,0.1440597,6.623015,8.326055,12.7990885
-577.35016,51.598644,-12.6388235,14.696909,-2.2668312,-2.375779,-10.958531,-7.6518726,-18.097464,-6.097237,-2.2751856,-6.444488,-3.7918212,-6.8870974,-3.581744,1.9411889,-11.169951,-5.22028,-3.1029446,-6.900647,-9.732036,-2.497444,-6.9922743,-6.78294,-3.1254985,-4.2085643,-5.4968424,-2.4222193,-7.393282,-2.6630344,-6.038444,-4.4097304,-2.6233315,-2.8724961,-1.4209869,1.897751,2.7672334,6.267867,8.376138,10.392357
-566.06964,53.462246,-10.943965,11.385399,-2.676185,-3.50124,-13.630958,-5.9303603,-20.021894,-6.534624,0.61313826,-7.2459626,-5.168018,-8.626178,-3.3473575,-1.8286499,-10.064958,-4.3931527,-4.1658454,-7.1320586,-11.21548,-4.114925,-8.947801,-6.115038,-2.9088795,-5.3849525,-8.153134,-1.7315642,-6.357676,0.5802624,0.341324,1.0016569,0.2863601,-4.26555,-6.275007,-4.1318865,-0.42081812,5.5020595,8.653651,12.45494
-615.37476,58.875633,-14.64441,12.341807,0.009615436,-2.7987556,-15.476365,-8.7620535,-16.329622,-6.8923044,0.10101444,-8.393442,-6.2324686,-9.284328,-4.8222804,-0.61943835,-9.974672,-7.124601,-3.4756966,-5.853614,-11.389122,-1.3935896,-10.4353485,-5.664557,-3.216836,-5.7336264,-6.9317527,-2.9213102,-5.382678,0.4692282,-0.2595701,0.8054089,-0.617721,-3.6755037,-6.7475333,-0.38588396,2.7367954,7.491254,9.881959,11.80036
-538.16925,52.31785,-19.467743,11.323652,-3.171433,-5.3400965,-16.571861,-5.141258,-20.057108,-7.1101174,0.9490316,-10.833725,-2.1384792,-7.143518,-7.2217045,1.8427267,-11.556954,-7.379817,-4.2253313,-5.8588047,-10.16158,-1.8314091,-8.583267,-7.4995093,-2.959543,-6.348908,-9.043011,-2.3382082,-4.988258,-0.9844049,0.7467436,0.9422466,-1.0186218,-3.4365134,-6.6758013,-2.7204032,0.42586184,6.958507,9.310264,12.033358
-459.16364,44.544468,-24.07387,9.41047,-6.022818,-8.163436,-22.05284,-6.281024,-20.15039,-7.899167,-1.7334915,-9.801553,-2.6138172,-4.9494123,-13.715316,3.8990276,-12.661007,-8.47581,-2.431585,-5.898724,-10.6806135,-4.130779,-5.63879,-10.0383835,-5.767816,-4.048008,-9.187692,-3.1268988,-1.8238285,-1.5708766,3.465759,1.1748129,-2.6181743,-3.2297266,-6.887403,-1.7202028,5.6496887,10.139461,11.698709,13.206059
-590.1252,57.795517,-12.900186,13.692832,1.4522314,-3.4739501,-12.800822,-3.9179265,-17.040735,-5.947499,1.3973039,-7.33377,-7.2055407,-6.0932283,-2.8811162,0.40645063,-7.8546057,-6.7101955,-4.0225754,-7.155399,-10.685477,-2.016474,-7.9185514,-4.903738,-3.143972,-4.4560986,-7.4957695,-1.190292,-6.382591,0.059457205,1.7809739,3.6215227,2.2797308,-3.6188853,-5.840095,-2.9643857,0.9107352,6.595046,9.217613,12.347923
-569.5262,50.653664,-16.639174,11.601071,-0.23333445,-5.102882,-12.901873,-6.730939,-19.305832,-3.207138,-1.3893864,-6.1630983,-4.680249,-6.5336156,-3.280706,0.11095118,-11.888871,-5.791567,-3.1042056,-5.999301,-10.582812,-1.7527626,-10.238872,-6.5796375,-2.8006513,-5.4384403,-5.489334,-0.75003356,-6.797891,-1.7550855,-6.0048647,-5.546164,-3.3721998,-3.2179487,-0.3776459,2.92918,4.0971236,5.1351075,8.892767,12.717387
-603.0672,65.59298,-5.466148,10.165155,0.36620656,0.5641622,-12.569478,-7.6008945,-16.70189,-5.418051,0.021824684,-5.945859,-7.453387,-11.1569805,-1.4547504,-2.3583572,-10.58428,-5.6569276,-6.256047,-8.854675,-10.472087,-3.2280545,-10.456485,-5.8662105,-3.2230635,-6.2426143,-5.816365,-2.3647604,-6.680023,2.0748885,-0.05257345,2.4324622,-1.5700787,-6.2181726,-5.398285,-1.7954726,2.6639407,9.918789,12.820782,13.623612
-524.3345,49.550575,-17.227419,7.072744,-5.498193,-4.3921905,-17.881712,-7.528702,-18.450087,-7.6780705,1.159559,-10.236838,-3.8270302,-7.8411713,-10.240479,2.3244994,-13.14709,-6.966504,-2.269666,-7.0741796,-9.810319,-2.457442,-8.490775,-7.0551424,-6.659628,-5.617012,-7.2869344,-2.8995864,-4.6112595,-0.7820766,0.2871421,0.5725141,-1.2688128,-5.3208346,-4.734438,-2.3682554,0.3868884,6.530671,9.583128,11.095455
-490.3846,46.630608,-19.588152,10.68195,-2.8909037,-7.907485,-17.803204,-5.4582777,-20.713728,-8.687606,0.08174317,-12.191154,-3.1702032,-4.774857,-11.804239,1.2018542,-12.154239,-7.599666,-2.4056654,-5.2165527,-10.950127,-2.461362,-6.6467853,-9.16474,-4.345488,-5.276155,-9.695125,-2.7710695,-5.8897285,-1.299149,2.18775,1.1742051,-2.714402,-5.080973,-8.984839,-3.0103047,3.3712175,10.777709,10.992909,13.745929
-579.7114,51.664253,-13.854884,10.580659,-1.4658387,-8.559545,-9.298538,-9.855428,-18.007078,-8.948663,-4.5483036,-7.51477,-5.237532,-5.540949,-9.340632,0.18107347,-9.902654,-6.6853166,-2.7266302,-3.886946,-9.97117,-3.4331212,-5.714263,-9.534945,-6.121756,-3.5264566,-7.8652277,-1.0388398,-6.7722516,-4.4187913,-3.2234948,-1.279394,1.090861,1.4815527,-0.287363,1.6310093,0.49163893,3.9597926,9.088248,11.880531
-567.0271,55.02445,-12.960135,10.648985,-2.758359,-5.013038,-8.679706,-9.986416,-20.41594,-6.3349338,-2.1639447,-7.107846,-4.5820584,-10.913906,-1.8007832,-0.39416146,-12.800785,-5.2653112,-4.121541,-5.99118,-10.73924,-5.0303288,-9.099578,-7.239887,-4.255655,-4.949361,-7.2673006,-3.2463617,-6.246939,-4.18757,-4.6437287,-0.53957075,0.28364617,-0.6900505,-0.2933489,-1.6829884,-2.0397925,2.0935254,4.9716225,14.6568575
-377.27463,49.09765,-30.3442,6.7015095,-8.414904,-4.367774,-18.924292,-9.320845,-24.583958,-3.000687,-3.3618877,-7.9955673,-4.733267,-5.0627975,-8.30877,0.587906,-11.682559,-8.34256,-3.8748007,-7.048021,-11.204279,-4.396868,-9.686299,-6.44325,-6.8459573,-2.6352444,-5.9927335,-1.8303388,-6.2160873,-2.4637246,-0.5208275,0.71940976,3.5781827,1.6779107,0.004299075,1.1405497,0.07052036,2.4666677,5.3354096,7.0148907
-451.0744,52.93312,-23.554422,5.5369644,4.758303,-5.716393,-16.754288,-13.702768,-22.405613,-7.3109465,0.7869858,-10.264679,-1.9937532,-3.1221523,-7.6464434,6.812863,-8.670995,-7.6162977,-2.4668229,-2.8158834,-7.654382,-3.0636587,-3.6011732,-3.898301,-7.721832,-0.6354348,-8.118625,-1.318359,-4.5267854,-3.004999,-0.5998014,0.3591854,0.19856246,0.6395077,-0.9133538,3.2717996,5.254732,9.855474,9.04709,9.2439165
-577.11035,54.22075,-19.630354,10.562879,-2.1304348,-8.340734,-11.662788,-7.88501,-18.972845,-9.146925,-0.6867019,-7.919158,-6.952341,-6.418624,-9.500017,0.5468152,-8.9932995,-7.0331783,-4.274335,-5.3962083,-11.16545,-5.668237,-5.503169,-9.26379,-5.644538,-3.5103025,-8.766173,-2.710285,-6.608997,-4.8045044,-3.3710308,-0.28326514,0.42663452,1.5352793,-0.9883515,1.2431657,0.14932111,4.0806603,6.277695,11.827848
-466.65814,52.979942,-19.09924,14.469826,-3.0119195,-6.5897713,-4.8644176,-3.3862271,-11.848983,-4.2705903,-2.2291462,-5.8218307,-2.7815354,-4.330011,-3.452761,1.5525306,-8.030208,-4.39542,-0.67789453,-5.527035,-7.8366046,-0.51792413,-6.522957,-2.8858871,-3.3206449,-2.6025102,-6.159263,-2.1464496,-5.387502,-3.2115772,-2.3073013,2.5142584,1.5220393,0.44727132,-3.853662,0.11059974,-1.2334155,5.4686666,5.4506507,8.622095
-575.4601,32.668945,-19.916765,2.5576863,-6.763617,-16.907162,2.1820028,-19.585306,-3.7225907,-1.9869634,-3.2364647,-5.5898657,-4.50248,-0.3865181,-3.7754335,-4.658002,2.791326,11.854173,19.741941,28.791607,21.912523,16.340216,3.6092951,0.6797205,-2.188417,4.5502,2.5928648,1.0886798,-5.8311496,-2.0173364,-1.7184815,3.275105,-0.8846981,-1.5474613,-2.151426,3.099572,1.5571177,3.366654,4.637662,11.1840105
-608.16345,31.71147,-18.226664,4.974383,-7.9239955,-9.893339,5.328369,-17.415205,-4.4942675,-1.9455762,-4.323291,-1.2577369,-4.225206,0.43741858,-0.119322374,1.7512119,5.6361737,13.358402,17.195166,28.428904,21.122046,20.583199,5.6649246,-0.04272506,-3.079015,2.7424216,3.2436094,3.5308945,-6.8068004,-3.9541132,1.8381373,6.487274,0.6294593,-3.9201372,-2.9657705,1.7695696,0.08707375,1.7329171,4.512004,13.833306
-613.31445,31.424372,-11.150641,2.4020903,-7.311868,-13.208559,6.3126874,-17.704414,-4.2798223,0.3174074,-8.022827,-3.4601893,-4.09718,0.77499205,1.0201678,2.9577947,3.3820915,10.706087,14.79437,23.671364,17.415037,19.163712,7.7909,0.51856977,-3.7655823,2.7830508,5.1416135,4.435226,-5.603874,-2.740442,1.9056313,9.442014,2.0195084,-1.5051341,-2.020839,0.8939213,-0.78663796,1.8698921,4.4988856,14.087318
-574.7124,30.160715,-20.259098,2.829125,-5.3592997,-16.987204,-1.3513318,-14.201267,-3.2681403,-5.48827,-6.380016,-3.798883,-5.5830097,0.51643854,-0.20107204,0.99523926,3.8370385,9.253291,14.376646,23.074697,15.477875,15.92309,5.0020337,0.17957267,-2.047884,3.8151836,4.7523365,2.5736556,-3.7660491,-1.6448745,3.1383076,7.1236258,-0.5477937,-1.0679379,-1.0532202,2.7898128,-0.2914271,3.810213,5.134024,10.935443
-511.98203,27.97254,-27.044424,11.838757,-4.196173,-15.221864,3.210983,-10.631186,-5.65762,-1.7637527,-4.2350802,-0.79356503,-0.9845669,-0.29572162,-0.41590473,0.6524762,3.5264482,8.645974,12.840672,21.115705,16.698761,15.644906,6.8654666,2.45592,-3.1116292,4.3071837,4.5268397,4.0586967,-3.273077,-2.801862,2.3577623,7.7766776,1.8345573,-2.4995553,-1.726467,3.8303003,1.3946749,2.0178485,5.545317,11.51004
-624.1594,41.24918,-16.323824,8.679307,-5.5832424,-14.214184,6.4920774,-18.456062,-8.053767,-0.23041089,-5.540265,-3.1702757,-3.330784,0.89383304,3.6218894,3.0621533,7.0334005,14.245185,15.193807,22.907753,12.244197,9.93474,2.44913,0.60155374,-0.9715739,5.215408,1.0847689,2.2700608,-3.6882162,-1.6157565,1.7092689,4.4521,1.0408814,-1.2236814,-0.72626674,4.2795014,1.7736144,3.1004293,3.303921,12.358425
-635.7847,31.572302,-9.007893,3.1402879,-10.715764,-12.3827095,8.267317,-16.917671,-1.5025545,-3.4296453,-4.2069216,-3.9088075,-4.0001287,1.4010094,-0.42954984,5.4980235,6.0184402,13.3608885,21.22902,29.50797,17.242344,15.292633,2.3647788,1.4029517,-2.6460052,2.9982095,1.1167564,2.4468813,-6.1598654,-4.477631,-1.4743531,5.6477256,1.4962815,-2.0395815,-2.216358,3.368271,1.4968728,-0.17637165,4.9374266,14.677974
-491.99677,22.524734,-25.328472,5.9801354,-5.5205116,-19.862581,-0.13540559,-16.864283,-11.248798,0.64070314,-11.517818,-0.87925875,-2.4537063,0.7107686,1.6396909,3.6915565,5.7464147,13.338929,9.391846,18.886757,11.301644,5.1027617,2.372079,2.4873893,0.48863912,2.2055762,0.2348758,0.96982515,-2.2202728,0.13875574,0.078283235,5.646156,1.1628212,1.213685,1.592303,6.3847094,5.2323656,3.213202,5.473661,9.130896
-450.80655,23.671549,-13.961113,8.749295,-11.470916,-16.880156,4.780277,-11.574346,-7.2779403,-2.3670912,-6.8488774,-2.3049042,-4.7335925,-4.007124,-6.9735694,-1.1251632,1.1372837,6.7822037,11.740697,20.840134,11.584409,10.808982,3.371775,1.2330271,-0.9252331,4.828542,2.2860703,4.363725,-0.6800141,0.75203365,1.1611404,5.6040177,2.565027,2.073336,0.74084574,6.2498627,4.899424,3.427537,1.9748255,8.623269
-509.7108,32.79149,-16.34487,9.053852,-5.416271,-13.493839,4.790094,-12.305234,-11.495491,-0.9520442,-9.28878,-5.70034,-4.9654174,-4.275604,-2.9997985,-3.3481872,-3.7032452,5.540384,6.8269506,15.764182,14.095673,13.203345,4.8100533,3.5287716,-1.8873677,2.9989197,3.570154,4.7816825,0.011473496,-0.07570505,0.2858133,6.7993107,2.427381,1.4916557,-1.2918488,4.3587112,5.048729,2.664673,1.5126566,8.528113
-566.65063,42.530136,-22.598722,9.913292,-4.7157,-12.43686,4.417797,-16.410904,-5.4847593,-5.681201,-5.80428,-3.5497706,-2.3108072,4.457349,5.913131,4.1264873,3.8703842,13.963091,15.955964,22.042881,15.499718,13.846339,4.1944275,1.4178686,-2.3517075,5.9315467,3.6656785,2.4837933,-2.609269,0.1339571,2.0104895,6.1354375,0.11519707,-0.32037413,0.93355995,5.6702595,3.294984,4.2643538,4.4581165,10.963779
-613.3668,35.344555,-14.201796,4.5089984,-4.0307355,-15.243234,5.563125,-19.076363,-6.1499677,0.9838569,-4.683132,-0.98138386,-1.6759161,1.90026,2.447475,6.477428,5.683871,16.111559,15.190405,23.748991,15.855691,12.975413,3.7399855,3.1563895,-2.4603827,4.6081204,0.88249004,3.0049944,-4.2315936,-1.88697,-1.1680237,7.098407,1.4231327,-0.28107506,-1.8525555,5.5160713,1.7009407,1.3697144,4.5068436,12.841842
-616.98175,33.832973,-9.898988,4.8423405,-7.432906,-14.101024,8.72977,-17.856495,-3.5718668,-5.702523,-3.342421,-3.4991755,-3.359779,0.35417795,0.13208495,3.882156,6.342476,12.725216,20.220007,27.707151,19.281918,15.594636,3.7692454,2.477824,-1.3046197,3.3596845,2.7696066,0.15108451,-5.018746,-3.7236743,-0.5095321,5.28183,0.87541807,-2.1102161,-0.5953121,4.2215524,0.67751867,1.4475058,4.4036164,12.852762
-429.4989,26.754711,-23.320192,8.4041,-10.60111,-17.347364,4.205252,-8.640172,-3.5114717,-2.0139472,-6.2905416,-3.5894847,-4.8220663,-2.0643613,-6.034374,-2.3193989,2.5535922,8.107489,12.347157,20.145184,14.0843315,10.898683,3.1347055,2.4397628,-0.34418786,6.038261,1.8462296,2.2055595,-0.8169584,1.4480803,0.88149244,3.845008,-0.6197698,0.35979342,0.79020274,5.81025,3.736599,2.3269753,4.2795005,7.200194
-475.50745,30.171883,-29.152855,7.6750503,-6.2136145,-19.03992,0.8275712,-18.961458,-9.142565,-2.2970955,-7.3184233,-5.6561756,-5.337413,-1.2913911,0.65939677,2.985742,4.626866,12.676074,12.381122,20.042809,11.469719,8.432018,2.1634657,2.1241953,-1.445078,4.645547,0.9602089,1.5583994,-3.3965187,1.4064187,-0.479179,5.8476276,-1.0882385,1.5765028,1.4213011,7.4082756,3.0868638,5.225553,5.11044,8.029339
-555.7644,26.119886,-11.895488,5.6662397,0.96684843,-11.142855,0.20395261,-13.632852,-7.7018905,-0.8248476,-5.5008645,-5.950763,-2.0911536,3.2286122,3.4278224,5.471141,6.3144817,15.9715,14.460839,23.098324,13.02613,11.98287,2.0402498,2.093664,0.7405885,5.948014,1.7624139,2.1005387,-1.7334499,0.8085386,0.98525226,5.5058722,2.661098,1.5794479,1.292451,7.005619,2.7333083,3.5765476,3.6996665,10.771264
-516.93787,25.387121,-15.3817,6.93476,-7.783041,-15.995237,4.0175633,-14.231582,-7.9101486,-1.5280491,-7.95101,-2.665553,-5.2976613,-2.5734982,-3.0796437,0.33966476,0.99315506,7.7002897,12.646791,21.858318,14.627149,13.964121,4.3075576,3.7054694,0.26062196,4.827899,3.3259673,3.3662527,-0.9912291,-0.9099427,-0.17518592,6.239243,1.3748583,0.60427547,-0.2286765,5.4599586,4.2326946,2.0585833,1.9797251,10.789336
-592.90393,28.275028,-15.572914,3.0903356,-7.182951,-12.746433,6.086214,-16.651876,-2.3456016,-0.9359374,-6.719922,-1.922129,-4.104497,0.47227928,0.92459035,3.6558957,5.917822,11.476179,16.920742,27.093369,19.217127,20.443405,5.4700046,1.0542535,-1.3063947,5.6680546,6.265474,2.6325831,-6.36945,-2.173449,4.582356,9.096535,-0.5750391,-3.775454,-0.3160851,3.5288231,0.102339864,2.684074,7.084233,13.998521
-582.34247,26.436148,-14.919585,1.019872,-8.919075,-17.790411,1.0638112,-21.74074,-2.9017496,-1.3549666,-4.044502,-5.574435,-4.8765264,-0.018866027,-3.465067,-4.3935976,3.1494393,12.817719,19.974215,29.455502,20.393778,15.978453,2.3583903,0.9067879,-1.7436445,5.4120145,2.1118765,0.3672976,-4.717543,-2.4578629,-1.9240539,2.8458953,-0.60584146,-0.39246747,-1.297061,2.1259885,2.0647318,2.9276967,4.929984,11.032651
-611.3853,32.436554,-17.195742,4.9175744,-6.446227,-15.160175,6.0829906,-18.127016,-2.7286148,-1.5583575,-5.943754,-3.549966,-5.9590364,2.1628907,0.75772095,3.757976,3.6951697,12.151859,16.108738,27.029902,19.696033,20.887747,9.887591,1.0787525,-3.956371,3.0795455,3.3646317,3.8265164,-7.110832,-3.4897923,1.8045974,6.4452825,0.88591546,-2.3505595,-4.181576,0.40619364,-1.0554022,1.9887027,3.8910203,12.896737
-578.0763,34.7352,-23.523123,4.728976,-6.9976716,-15.836482,-0.22407493,-12.447766,-2.7023718,-4.4280305,-3.8824267,-3.154193,-4.486366,1.3301895,0.021683352,3.0538857,3.5336785,7.670971,14.184357,22.884571,17.03831,17.440521,8.652751,1.1185228,-3.250654,3.0806916,4.857019,3.8050656,-2.6589775,-0.8065534,3.6652703,6.7514043,1.2311455,-1.6105399,-0.28327703,1.5327502,0.43722144,2.7238832,4.95061,8.588899
-543.0619,22.500183,-26.077253,6.260503,-4.8047395,-20.26887,-0.6916459,-15.054889,-7.780457,-2.7936687,-6.797309,-1.211962,-5.7023635,0.65218014,-2.8494887,0.3541266,4.105765,9.528387,12.327801,21.841063,15.0777645,13.7718115,3.984473,0.51654357,-2.2380195,4.8130045,4.8194904,2.05083,-4.6245556,-1.0844723,3.4814968,9.206109,1.1452906,-1.7868294,-0.96274656,4.795211,0.9631704,3.232241,5.927831,10.997027
-586.08264,40.97994,-20.637812,7.6036577,-3.6779518,-12.273752,2.4074903,-19.202612,-7.2167363,-3.4630961,-8.111163,-5.453836,-2.884251,5.3921013,5.7900195,3.617915,3.560365,10.800982,15.27031,23.68532,18.218748,14.63002,3.8892884,0.96967787,-2.176578,5.146394,3.0819795,2.4481816,-1.6000366,-1.7288617,0.6111428,4.019196,0.56994885,-0.32403624,-0.6247372,4.487672,2.0067306,3.2689428,3.8537765,10.516716
-496.70407,35.353786,-14.207301,12.433227,-7.983681,-12.158274,7.4096527,-9.295718,-7.9028745,0.17243488,-6.618184,-2.1209834,-1.0406543,-1.439863,-1.0587432,2.1306908,1.9841934,8.627038,13.504857,21.055773,14.147627,11.959871,4.101824,3.2400742,1.2451692,5.408048,3.1539338,3.4077325,-0.63509583,0.8270021,1.2313961,4.488904,-0.11599362,0.931239,1.6442435,5.4744115,3.6585824,3.3025215,4.1379876,10.104087
-452.17538,19.075802,-14.144383,6.974046,-10.203631,-16.80332,5.710812,-12.4753065,-10.296518,-1.3007685,-7.569967,-3.3835976,-4.1930294,-5.1859946,-6.1173196,0.351254,1.0135065,6.1798673,9.39251,18.400904,10.193633,9.7716055,2.2036076,1.8654412,0.117078066,5.223454,1.2077566,2.0768554,-2.9627674,0.45441222,0.37345138,5.5999236,0.2377278,-0.1684943,0.89713126,5.4408765,3.8489914,2.7129307,2.7184913,9.342559
-510.78506,24.174547,-25.778187,4.5789914,-4.205319,-19.526941,0.58873975,-17.29073,-13.278149,2.0611856,-10.236817,-5.485582,-4.405801,-2.315103,0.31766436,6.228099,6.136952,16.698135,13.735642,20.245586,12.129915,6.3042636,-0.30609873,0.8601981,-0.47146305,1.6358609,1.4512924,0.005762367,-1.0833604,1.698678,0.3851191,5.8638554,1.2869432,2.6363328,1.820365,7.5887256,4.0056386,2.7976372,2.0418723,7.2934494
